utc	sat_x_km	sat_y_km	sat_z_km	sun_x_km	sun_y_km	sun_z_km	moon_x_km	moon_y_km	moon_z_km
2033-01-02 12:40:51	949.3	6862.66	36.81	30503651	-132032718	-57231591	164374.9	-312590.9	-100484.9
2033-01-02 12:50:08	-3133.66	6167.48	375.45	30520165	-132029499	-57230196	164902.8	-312332	-100373.9
2033-01-02 12:59:25	-6089.25	3253.43	578.65	30536679	-132026278	-57228799	165430.3	-312072.3	-100262.7
2033-01-02 13:08:43	-6854.15	-831.09	573.12	30553192	-132023055	-57227403	165957.3	-311811.9	-100151.2
2033-01-02 13:18:00	-5153.18	-4616.61	360.85	30569704	-132019830	-57226005	166484	-311550.7	-100039.5
2033-01-02 13:27:17	-1598.28	-6741.2	18.41	30586216	-132016604	-57224607	167010.2	-311288.7	-99927.5
2033-01-02 13:36:34	2531.63	-6440.5	-330.67	30602728	-132013376	-57223208	167536	-311025.9	-99815.3
2033-01-02 13:45:51	5750.77	-3822.71	-560.47	30619239	-132010146	-57221808	168061.4	-310762.3	-99702.8
2033-01-02 13:55:08	6900.99	170.37	-588.09	30635750	-132006915	-57220407	168586.4	-310498	-99590.1
2033-01-02 14:04:26	5568.49	4102.15	-403.58	30652261	-132003682	-57219006	169110.9	-310232.9	-99477.1
2033-01-02 14:13:43	2232.64	6558.08	-73.49	30668771	-132000447	-57217604	169635	-309967	-99363.9
2033-01-02 14:23:00	-1906.44	6654.62	283.12	30685281	-131997210	-57216201	170158.7	-309700.3	-99250.4
2033-01-02 14:32:17	-5359.66	4357.02	537.59	30701790	-131993972	-57214798	170682	-309432.9	-99136.7
2033-01-02 14:41:34	-6884.68	491.9	598.15	30718299	-131990732	-57213393	171204.8	-309164.7	-99022.8
2033-01-02 14:50:52	-5932.84	-3550.17	442.93	30734808	-131987490	-57211988	171727.2	-308895.7	-98908.6
2033-01-02 15:00:09	-2846.58	-6315	127.94	30751316	-131984247	-57210583	172249.1	-308625.9	-98794.1
2033-01-02 15:09:26	1263.79	-6807.87	-233.2	30767824	-131981002	-57209176	172770.6	-308355.3	-98679.4
2033-01-02 15:18:43	4919.5	-4851.47	-510.22	30784331	-131977755	-57207769	173291.7	-308084	-98564.5
2033-01-02 15:28:00	6805.37	-1149.67	-603.19	30800838	-131974506	-57206361	173812.3	-307811.9	-98449.3
2033-01-02 15:37:17	6242.91	2965.74	-478.58	30817345	-131971256	-57204952	174332.5	-307539.1	-98333.8
2033-01-02 15:46:35	3434.48	6014.15	-181.33	30833851	-131968004	-57203543	174852.3	-307265.4	-98218.2
2033-01-02 15:55:52	-609.56	6898.85	181.33	30850356	-131964750	-57202132	175371.6	-306991	-98102.2
2033-01-02 16:05:09	-4434.31	5301.55	478.58	30866862	-131961495	-57200721	175890.5	-306715.8	-97986.1
2033-01-02 16:14:26	-6663.77	1796.91	603.19	30883367	-131958237	-57199310	176408.9	-306439.9	-97869.6
2033-01-02 16:23:43	-6495.85	-2354.19	510.22	30899871	-131954979	-57197897	176926.9	-306163.2	-97753
2033-01-02 16:33:00	-3990.95	-5658.31	233.2	30916375	-131951718	-57196484	177444.4	-305885.7	-97636.1
2033-01-02 16:42:18	-50.25	-6926.74	-127.94	30932879	-131948456	-57195070	177961.5	-305607.4	-97518.9
2033-01-02 16:51:35	3908.54	-5703.13	-442.93	30949382	-131945192	-57193655	178478.1	-305328.4	-97401.5
2033-01-02 17:00:52	6461.19	-2427.71	-598.15	30965885	-131941926	-57192240	178994.3	-305048.6	-97283.9
2033-01-02 17:10:09	6689.34	1721.11	-537.59	30982388	-131938658	-57190824	179510	-304768.1	-97166
2033-01-02 17:19:26	4510.91	5250.72	-283.12	30998890	-131935389	-57189407	180025.3	-304486.8	-97047.9
2033-01-02 17:28:44	709.61	6891.27	73.49	31015391	-131932118	-57187989	180540.1	-304204.7	-96929.6
2033-01-02 17:38:01	-3347	6052.55	403.58	31031893	-131928845	-57186571	181054.5	-303921.8	-96811
2033-01-02 17:47:18	-6199.48	3036.3	588.09	31048394	-131925571	-57185152	181568.4	-303638.2	-96692.1
2033-01-02 17:56:35	-6821.63	-1072.31	560.47	31064894	-131922295	-57183732	182081.8	-303353.8	-96573
2033-01-02 18:05:52	-4989.6	-4795.12	330.67	31081394	-131919017	-57182311	182594.8	-303068.7	-96453.7
2033-01-02 18:15:09	-1362.48	-6792.78	-18.41	31097894	-131915738	-57180890	183107.3	-302782.8	-96334.1
2033-01-02 18:24:27	2754.81	-6346.6	-360.85	31114393	-131912456	-57179468	183619.3	-302496.1	-96214.3
2033-01-02 18:33:44	5881.04	-3617.11	-573.12	31130892	-131909174	-57178045	184130.9	-302208.7	-96094.3
2033-01-02 18:43:01	6891.49	413.7	-578.65	31147390	-131905889	-57176621	184642	-301920.5	-95974
2033-01-02 18:52:18	5422.63	4295.66	-375.45	31163888	-131902602	-57175197	185152.7	-301631.6	-95853.4
2033-01-02 19:01:35	2002.9	6632.16	-36.81	31180386	-131899314	-57173772	185662.8	-301341.9	-95732.7
2033-01-02 19:10:53	-2137.41	6582.61	315.1	31196883	-131896025	-57172346	186172.5	-301051.4	-95611.7
2033-01-02 19:20:10	-5508.77	4164.83	553.35	31213380	-131892733	-57170919	186681.8	-300760.2	-95490.4
2033-01-02 19:29:27	-6898.28	248.68	592	31229876	-131889440	-57169492	187190.5	-300468.3	-95368.9
2033-01-02 19:38:44	-5806.04	-3756.93	417.09	31246372	-131886145	-57168064	187698.8	-300175.5	-95247.2
2033-01-02 19:48:01	-2624.99	-6410.89	91.73	31262867	-131882848	-57166635	188206.6	-299882.1	-95125.2
2033-01-02 19:57:18	1500.44	-6758.41	-266.72	31279363	-131879550	-57165205	188713.9	-299587.8	-95003
2033-01-02 20:06:36	5086.08	-4674.46	-528.96	31295857	-131876250	-57163775	189220.8	-299292.8	-94880.6
2033-01-02 20:15:53	6841.95	-908.78	-600.39	31312352	-131872948	-57162344	189727.1	-298997.1	-94757.9
2033-01-02 20:25:10	6136.33	3183.84	-455.24	31328846	-131869644	-57160912	190233	-298700.6	-94635
2033-01-02 20:34:27	3223.08	6130.99	-145.88	31345339	-131866339	-57159480	190738.4	-298403.4	-94511.9
2033-01-02 20:43:44	-849.73	6872.4	216.1	31361832	-131863032	-57158047	191243.3	-298105.4	-94388.5
2033-01-02 20:53:02	-4616.85	5141.32	500.13	31378325	-131859723	-57156613	191747.8	-297806.6	-94264.8
2033-01-02 21:02:19	-6723	1560.56	603.75	31394817	-131856413	-57155178	192251.7	-297507.1	-94141
2033-01-02 21:11:36	-6410.46	-2581.64	489.58	31411309	-131853101	-57153742	192755.2	-297206.9	-94016.9
2033-01-02 21:20:53	-3791.67	-5795.02	198.81	31427800	-131849787	-57152306	193258.1	-296905.9	-93892.6
2033-01-02 21:30:10	191.24	-6923.53	-163.68	31444291	-131846471	-57150869	193760.6	-296604.1	-93768
2033-01-02 21:39:27	4105.36	-5561.15	-467.13	31460782	-131843154	-57149431	194262.6	-296301.7	-93643.2
2033-01-02 21:48:45	6542.53	-2198.05	-602.07	31477272	-131839835	-57147993	194764.1	-295998.4	-93518.2
2033-01-02 21:58:02	6625.94	1955.83	-519.83	31493762	-131836514	-57146554	195265.1	-295694.4	-93392.9
2033-01-02 22:07:19	4325.58	5406.05	-250.08	31510251	-131833192	-57145114	195765.6	-295389.7	-93267.4
2033-01-02 22:16:36	469.02	6911.33	109.89	31526740	-131829868	-57143673	196265.6	-295084.3	-93141.7
2033-01-02 22:25:53	-3556.29	5930.12	430.21	31543229	-131826542	-57142232	196765.1	-294778	-93015.7
2033-01-02 22:35:10	-6302.18	2815.43	595.35	31559717	-131823214	-57140789	197264	-294471.1	-92889.5
2033-01-02 22:44:28	-6780.78	-1312.15	545.73	31576205	-131819885	-57139346	197762.5	-294163.4	-92763
2033-01-02 22:53:45	-4819.9	-4967.65	299.25	31592692	-131816554	-57137903	198260.5	-293855	-92636.4
2033-01-02 23:03:02	-1124.99	-6835.93	-55.17	31609179	-131813221	-57136458	198758	-293545.8	-92509.5
2033-01-02 23:12:19	2974.67	-6244.84	-389.7	31625665	-131809887	-57135013	199255	-293235.9	-92382.3
2033-01-02 23:21:36	6004.16	-3407.06	-583.64	31642151	-131806551	-57133567	199751.5	-292925.2	-92255
2033-01-02 23:30:54	6873.58	656.48	-567.06	31658637	-131803213	-57132121	200247.4	-292613.8	-92127.4
2033-01-02 23:40:11	5270.13	4483.82	-345.92	31675122	-131799873	-57130673	200742.9	-292301.7	-91999.6
2033-01-02 23:49:28	1770.68	6698	0	31691607	-131796532	-57129225	201237.8	-291988.8	-91871.5
2033-01-02 23:58:45	-2365.81	6502.45	345.92	31708091	-131793189	-57127776	201732.3	-291675.2	-91743.2
2033-01-03 00:08:02	-5651.18	3967.51	567.06	31724575	-131789844	-57126327	202226.2	-291360.9	-91614.7
2033-01-03 00:17:19	-6903.47	5.19	583.64	31741059	-131786498	-57124876	202719.6	-291045.8	-91486
2033-01-03 00:26:37	-5672.14	-3958.98	389.7	31757542	-131783150	-57123425	203212.5	-290730	-91357
2033-01-03 00:35:54	-2400.17	-6498.82	55.17	31774025	-131779800	-57121974	203704.8	-290413.4	-91227.8
2033-01-03 00:45:11	1735.3	-6700.58	-299.25	31790507	-131776448	-57120521	204196.7	-290096.2	-91098.4
2033-01-03 00:54:28	5246.49	-4491.67	-545.73	31806989	-131773095	-57119068	204688	-289778.1	-90968.7
2033-01-03 01:03:45	6870.19	-666.8	-595.35	31823470	-131769740	-57117614	205178.8	-289459.4	-90838.8
2033-01-03 01:13:03	6022.25	3397.95	-430.21	31839951	-131766383	-57116159	205669.1	-289139.9	-90708.7
2033-01-03 01:22:20	3007.71	6240.21	-109.89	31856432	-131763025	-57114703	206158.9	-288819.7	-90578.4
2033-01-03 01:31:37	-1088.9	6837.42	250.08	31872912	-131759665	-57113247	206648.1	-288498.8	-90447.8
2033-01-03 01:40:54	-4793.78	4974.74	519.83	31889392	-131756303	-57111790	207136.8	-288177.2	-90317
2033-01-03 01:50:11	-6774.04	1322.3	602.07	31905871	-131752939	-57110332	207625	-287854.8	-90186
2033-01-03 01:59:28	-6317.25	-2805.84	467.13	31922350	-131749574	-57108874	208112.6	-287531.7	-90054.7
2033-01-03 02:08:46	-3587.73	-5924.52	163.68	31938829	-131746207	-57107414	208599.8	-287207.8	-89923.2
2033-01-03 02:18:03	432.53	-6911.73	-198.81	31955307	-131742838	-57105954	209086.4	-286883.3	-89791.5
2033-01-03 02:27:20	4297.19	-5412.3	-489.58	31971785	-131739468	-57104494	209572.4	-286558	-89659.6
2033-01-03 02:36:37	6615.9	-1965.7	-603.75	31988262	-131736096	-57103032	210057.9	-286232	-89527.5
2033-01-03 02:45:54	6554.44	2188.09	-500.13	32004739	-131732722	-57101570	210542.9	-285905.3	-89395.1
2033-01-03 02:55:12	4134.93	5554.65	-216.1	32021215	-131729346	-57100107	211027.4	-285577.8	-89262.5
2033-01-03 03:04:29	227.82	6922.82	145.88	32037691	-131725969	-57098643	211511.3	-285249.6	-89129.7
2033-01-03 03:13:46	-3761.27	5800.36	455.24	32054167	-131722590	-57097179	211994.6	-284920.8	-88996.6
2033-01-03 03:23:03	-6397.21	2591.11	600.39	32070642	-131719209	-57095714	212477.5	-284591.1	-88863.3
2033-01-03 03:32:20	-6731.66	-1550.33	528.96	32087117	-131715827	-57094248	212959.7	-284260.8	-88729.9
2033-01-03 03:41:37	-4644.3	-5133.99	266.72	32103591	-131712443	-57092781	213441.5	-283929.8	-88596.1
2033-01-03 03:50:55	-886.09	-6870.59	-91.73	32120065	-131709057	-57091314	213922.7	-283598	-88462.2
2033-01-03 04:00:12	3190.93	-6135.36	-417.09	32136538	-131705669	-57089846	214403.3	-283265.5	-88328
2033-01-03 04:09:29	6119.97	-3192.81	-592	32153011	-131702280	-57088377	214883.4	-282932.3	-88193.7
2033-01-03 04:18:46	6847.28	898.4	-553.35	32169484	-131698889	-57086907	215363	-282598.4	-88059
2033-01-03 04:28:03	5111.18	4666.38	-315.1	32185956	-131695496	-57085437	215842	-282263.8	-87924.2
2033-01-03 04:37:20	1536.26	6755.53	36.81	32202428	-131692102	-57083966	216320.5	-281928.5	-87789.2
2033-01-03 04:46:38	-2591.37	6414.23	375.45	32218899	-131688706	-57082494	216798.4	-281592.4	-87653.9
2033-01-03 04:55:55	-5786.73	3765.3	578.65	32235370	-131685308	-57081021	217275.7	-281255.6	-87518.4
2033-01-03 05:05:12	-6900.24	-238.26	573.12	32251841	-131681908	-57079548	217752.5	-280918.2	-87382.7
2033-01-03 05:14:29	-5531.3	-4156.1	360.85	32268311	-131678507	-57078074	218228.7	-280580	-87246.8
2033-01-03 05:23:46	-2172.38	-6578.68	18.41	32284780	-131675104	-57076599	218704.4	-280241.1	-87110.7
2033-01-03 05:33:04	1968.09	-6634.44	-330.67	32301250	-131671699	-57075123	219179.5	-279901.5	-86974.3
2033-01-03 05:42:21	5400.53	-4303.34	-560.47	32317718	-131668293	-57073647	219654.1	-279561.2	-86837.7
2033-01-03 05:51:38	6890.06	-424.04	-588.09	32334187	-131664885	-57072170	220128.1	-279220.2	-86700.9
2033-01-03 06:00:55	5900.8	3607.81	-403.58	32350655	-131661475	-57070692	220601.5	-278878.5	-86563.9
2033-01-03 06:10:12	2788.64	6341.66	-73.49	32367122	-131658063	-57069214	221074.4	-278536	-86426.7
2033-01-03 06:19:29	-1326.79	6793.97	283.12	32383589	-131654650	-57067734	221546.7	-278192.9	-86289.2
2033-01-03 06:28:47	-4964.9	4802.02	537.59	32400056	-131651235	-57066254	222018.4	-277849.1	-86151.5
2033-01-03 06:38:04	-6816.82	1082.45	598.15	32416522	-131647818	-57064774	222489.6	-277504.5	-86013.6
2033-01-03 06:47:21	-6216.31	-3026.53	442.93	32432988	-131644400	-57063292	222960.2	-277159.3	-85875.5
2033-01-03 06:56:38	-3379.38	-6046.65	127.94	32449454	-131640980	-57061810	223430.3	-276813.4	-85737.2
2033-01-03 07:05:55	673.33	-6891.36	-233.2	32465919	-131637558	-57060327	223899.7	-276466.7	-85598.7
2033-01-03 07:15:13	4483.82	-5256.76	-510.22	32482383	-131634134	-57058843	224368.6	-276119.4	-85460
2033-01-03 07:24:30	6681.21	-1730.95	-603.19	32498847	-131630709	-57057359	224836.9	-275771.4	-85321
2033-01-03 07:33:47	6474.94	2417.59	-478.58	32515311	-131627282	-57055873	225304.7	-275422.6	-85181.8
2033-01-03 07:43:04	3939.21	5696.34	-181.33	32531774	-131623853	-57054387	225771.8	-275073.2	-85042.4
2033-01-03 07:52:21	-13.71	6925.71	181.33	32548237	-131620423	-57052901	226238.4	-274723.1	-84902.8
2033-01-03 08:01:38	-3961.71	5663.42	478.58	32564700	-131616991	-57051413	226704.4	-274372.2	-84763
2033-01-03 08:10:56	-6484.45	2363.61	603.19	32581161	-131613557	-57049925	227169.9	-274020.7	-84623
2033-01-03 08:20:13	-6674.32	-1786.54	510.22	32597623	-131610121	-57048436	227634.7	-273668.5	-84482.7
2033-01-03 08:29:30	-4463.01	-5293.94	233.2	32614084	-131606684	-57046947	228099	-273315.6	-84342.3
2033-01-03 08:38:47	-646.06	-6896.72	-127.94	32630545	-131603245	-57045456	228562.7	-272962	-84201.6
2033-01-03 08:48:04	3403.34	-6018.28	-442.93	32647005	-131599805	-57043965	229025.8	-272607.8	-84060.7
2033-01-03 08:57:21	6228.34	-2974.64	-598.15	32663465	-131596362	-57042473	229488.3	-272252.8	-83919.6
2033-01-03 09:06:39	6812.63	1139.16	-537.59	32679924	-131592918	-57040981	229950.2	-271897.1	-83778.3
2033-01-03 09:15:56	4945.97	4843.12	-283.12	32696383	-131589472	-57039487	230411.5	-271540.8	-83636.8
2033-01-03 09:25:13	1299.92	6804.66	73.49	32712842	-131586025	-57037993	230872.3	-271183.7	-83495.1
2033-01-03 09:34:30	-2813.81	6318.08	403.58	32729300	-131582576	-57036498	231332.4	-270826	-83353.2
2033-01-03 09:43:47	-5915.24	3558.46	588.09	32745758	-131579125	-57035003	231792	-270467.6	-83211
2033-01-03 09:53:05	-6888.59	-481.38	560.47	32762215	-131575672	-57033506	232251	-270108.5	-83068.7
2033-01-03 10:02:22	-5383.68	-4348.02	330.67	32778672	-131572218	-57032009	232709.3	-269748.7	-82926.1
2033-01-03 10:11:39	-1941.9	-6650.36	-18.41	32795128	-131568762	-57030512	233167.1	-269388.3	-82783.3
2033-01-03 10:20:56	2198.52	-6560.1	-360.85	32811584	-131565304	-57029013	233624.3	-269027.1	-82640.4
2033-01-03 10:30:13	5548	-4109.72	-573.12	32828040	-131561844	-57027514	234080.9	-268665.3	-82497.2
2033-01-03 10:39:30	6901.52	-180.79	-578.65	32844495	-131558383	-57026014	234536.9	-268302.8	-82353.8
2033-01-03 10:48:48	5772.13	3813.16	-375.45	32860949	-131554920	-57024513	234992.3	-267939.6	-82210.2
2033-01-03 10:58:05	2566.12	6435.23	-36.81	32877404	-131551455	-57023011	235447	-267575.8	-82066.4
2033-01-03 11:07:22	-1563.1	6742.11	315.1	32893857	-131547989	-57021509	235901.2	-267211.2	-81922.4
2033-01-03 11:16:39	-5129.99	4623.37	553.35	32910311	-131544521	-57020006	236354.8	-266846	-81778.2
2033-01-03 11:25:56	-6851.3	841.3	592	32926764	-131541051	-57018502	236807.8	-266480.1	-81633.7
2033-01-03 11:35:14	-6107.76	-3243.43	417.09	32943216	-131537580	-57016998	237260.1	-266113.6	-81489.1
2033-01-03 11:44:31	-3166.87	-6161.26	91.73	32959668	-131534107	-57015493	237711.9	-265746.3	-81344.3
2033-01-03 11:53:48	913.37	-6862.45	-266.72	32976120	-131530632	-57013987	238163	-265378.4	-81199.2
2033-01-03 12:03:05	4665.02	-5094.74	-528.96	32992571	-131527155	-57012480	238613.6	-265009.8	-81054
2033-01-03 12:12:22	6738.38	-1494.11	-600.39	33009022	-131523677	-57010973	239063.5	-264640.6	-80908.5
2033-01-03 12:21:39	6387.52	2644.04	-455.24	33025472	-131520197	-57009465	239512.8	-264270.6	-80762.9
2033-01-03 12:30:57	3738.65	5830.93	-145.88	33041922	-131516715	-57007956	239961.5	-263900.1	-80617
2033-01-03 12:40:14	-255.26	6920.02	216.1	33058372	-131513232	-57006446	240409.6	-263528.8	-80471
2033-01-03 12:49:31	-4157.35	5519.5	500.13	33074821	-131509746	-57004936	240857	-263156.9	-80324.7
2033-01-03 12:58:48	-6563.79	2133.23	603.75	33091269	-131506260	-57003424	241303.9	-262784.3	-80178.3
2033-01-03 13:08:05	-6608.82	-2020.49	489.58	33107717	-131502771	-57001913	241750.1	-262411	-80031.6
2033-01-03 13:17:23	-4276.23	-5447.29	198.81	33124165	-131499281	-57000400	242195.7	-262037.1	-79884.7
2033-01-03 13:26:40	-405.19	-6914.3	-163.68	33140612	-131495789	-56998887	242640.7	-261662.5	-79737.7
2033-01-03 13:35:57	3611.64	-5893.76	-467.13	33157059	-131492295	-56997373	243085.1	-261287.2	-79590.4
2033-01-03 13:45:14	6329.14	-2752.83	-602.07	33173506	-131488799	-56995858	243528.8	-260911.3	-79442.9
2033-01-03 13:54:31	6769.65	1378.47	-519.83	33189952	-131485302	-56994342	243972	-260534.7	-79295.3
2033-01-03 14:03:48	4774.68	5013.82	-250.08	33206397	-131481804	-56992826	244414.5	-260157.5	-79147.4
2033-01-03 14:13:06	1061.95	6845.35	109.89	33222842	-131478303	-56991309	244856.3	-259779.6	-78999.4
2033-01-03 14:22:23	-3032.86	6214.12	430.21	33239287	-131474801	-56989791	245297.6	-259401	-78851.1
2033-01-03 14:31:40	-6036.56	3347.25	595.35	33255731	-131471297	-56988272	245738.2	-259021.8	-78702.6
2033-01-03 14:40:57	-6868.54	-723.85	545.73	33272175	-131467791	-56986753	246178.1	-258642	-78554
2033-01-03 14:50:14	-5229.46	-4534.51	299.25	33288618	-131464284	-56985233	246617.5	-258261.4	-78405.1
2033-01-03 14:59:31	-1709	-6713.78	-55.17	33305061	-131460775	-56983712	247056.2	-257880.3	-78256.1
2033-01-03 15:08:49	2426.31	-6477.63	-389.7	33321503	-131457264	-56982191	247494.3	-257498.4	-78106.8
2033-01-03 15:18:06	5688.74	-3911.03	-583.64	33337946	-131453751	-56980669	247931.7	-257115.9	-77957.4
2033-01-03 15:27:23	6904.57	62.62	-567.06	33354387	-131450237	-56979146	248368.6	-256732.8	-77807.7
2033-01-03 15:36:40	5636.39	4013.73	-345.92	33370828	-131446721	-56977622	248804.7	-256349	-77657.9
2033-01-03 15:45:57	2340.42	6520.81	0	33387269	-131443203	-56976097	249240.3	-255964.6	-77507.8
2033-01-03 15:55:15	-1797.55	6681.89	345.92	33403709	-131439684	-56974572	249675.2	-255579.5	-77357.6
2033-01-03 16:04:32	-5288.85	4439.04	567.06	33420149	-131436163	-56973046	250109.4	-255193.7	-77207.2
2033-01-03 16:13:49	-6877.42	599.16	583.64	33436588	-131432640	-56971520	250543	-254807.4	-77056.6
2033-01-03 16:23:06	-5991.74	-3456.26	389.7	33453027	-131429116	-56969992	250976	-254420.3	-76905.8
2033-01-03 16:32:23	-2950.44	-6268.21	55.17	33469466	-131425589	-56968464	251408.3	-254032.7	-76754.7
2033-01-03 16:41:40	1152.33	-6825.04	-299.25	33485904	-131422062	-56966935	251840	-253644.3	-76603.5
2033-01-03 16:50:58	4840.56	-4926.43	-545.73	33502342	-131418532	-56965406	252271	-253255.4	-76452.2
2033-01-03 17:00:15	6787.34	-1255.46	-595.35	33518779	-131415001	-56963875	252701.4	-252865.8	-76300.6
2033-01-03 17:09:32	6292.28	2867.18	-430.21	33535215	-131411468	-56962344	253131.2	-252475.5	-76148.8
2033-01-03 17:18:49	3533.48	5958.27	-109.89	33551652	-131407933	-56960812	253560.3	-252084.7	-75996.8
2033-01-03 17:28:06	-496.56	6905.76	250.08	33568088	-131404396	-56959280	253988.7	-251693.1	-75844.7
2033-01-03 17:37:24	-4347.96	5368.76	519.83	33584523	-131400858	-56957746	254416.5	-251301	-75692.3
2033-01-03 17:46:41	-6635.14	1900.25	602.07	33600958	-131397318	-56956212	254843.6	-250908.2	-75539.8
2033-01-03 17:55:58	-6535.24	-2251.89	467.13	33617393	-131393777	-56954677	255270.1	-250514.7	-75387
2033-01-03 18:05:15	-4084.19	-5593.85	163.68	33633827	-131390233	-56953142	255695.9	-250120.7	-75234.1
2033-01-03 18:14:32	-163.78	-6923.31	-198.81	33650260	-131386688	-56951606	256121.1	-249726	-75081
2033-01-03 18:23:49	3815.57	-5761.97	-489.58	33666693	-131383142	-56950069	256545.6	-249330.6	-74927.7
2033-01-03 18:33:07	6422.23	-2527.66	-603.75	33683126	-131379593	-56948531	256969.5	-248934.7	-74774.2
2033-01-03 18:42:24	6718.4	1616.01	-500.13	33699559	-131376043	-56946992	257392.6	-248538.1	-74620.5
2033-01-03 18:51:41	4597.54	5178.28	-216.1	33715990	-131372491	-56945453	257815.2	-248140.8	-74466.7
2033-01-03 19:00:58	822.63	6877.54	145.88	33732422	-131368938	-56943913	258237	-247743	-74312.6
2033-01-03 19:10:15	-3248.25	6102.47	455.24	33748853	-131365383	-56942372	258658.3	-247344.5	-74158.4
2033-01-03 19:19:33	-6150.54	3131.93	600.39	33765283	-131361826	-56940831	259078.8	-246945.4	-74004
2033-01-03 19:28:50	-6840.09	-965.37	528.96	33781713	-131358267	-56939289	259498.7	-246545.6	-73849.4
2033-01-03 19:38:07	-5068.82	-4715.34	266.72	33798143	-131354707	-56937746	259917.9	-246145.3	-73694.6
2033-01-03 19:47:24	-1473.96	-6768.87	-91.73	33814572	-131351145	-56936202	260336.4	-245744.3	-73539.6
2033-01-03 19:56:41	2651.19	-6387.16	-417.09	33831001	-131347581	-56934658	260754.3	-245342.6	-73384.4
2033-01-03 20:05:58	5822.56	-3707.55	-592	33847429	-131344015	-56933112	261171.5	-244940.4	-73229.1
2033-01-03 20:15:16	6899.19	305.91	-553.35	33863857	-131340448	-56931567	261588	-244537.5	-73073.5
2033-01-03 20:24:33	5493.73	4209.3	-315.1	33880285	-131336879	-56930020	262003.9	-244134.1	-72917.8
